count,name,description,status,usage,daysRange,detailedMessageShown,totalCount,activityCount,clientUnixTime,id2,messengerId,messengerName,unixTime,messageType,latitude,longitude,modelId,showCustomMsg,dateTime,batteryState,hidden
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406952219,0-2452887,Pony Express 2015 reride,1434449484,TRACK,39.8566,-96.75,SPOT3,Y,2015-06-16T10:11:24+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406950679,0-2452887,Pony Express 2015 reride,1434448885,TRACK,39.85661,-96.72281,SPOT3,Y,2015-06-16T10:01:25+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406948980,0-2452887,Pony Express 2015 reride,1434448285,TRACK,39.85659,-96.69043,SPOT3,Y,2015-06-16T09:51:25+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406949003,0-2452887,Pony Express 2015 reride,1434447685,TRACK,39.84934,-96.66956,SPOT3,Y,2015-06-16T09:41:25+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406945860,0-2452887,Pony Express 2015 reride,1434447090,TRACK,39.84214,-96.64879,SPOT3,Y,2015-06-16T09:31:30+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406944752,0-2452887,Pony Express 2015 reride,1434446524,TRACK,39.84139,-96.64794,SPOT3,Y,2015-06-16T09:22:04+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406943307,0-2452887,Pony Express 2015 reride,1434445898,TRACK,39.84094,-96.64785,SPOT3,Y,2015-06-16T09:11:38+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406943318,0-2452887,Pony Express 2015 reride,1434445298,TRACK,39.83982,-96.63945,SPOT3,Y,2015-06-16T09:01:38+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406940528,0-2452887,Pony Express 2015 reride,1434444706,TRACK,39.84117,-96.61972,SPOT3,Y,2015-06-16T08:51:46+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406939225,0-2452887,Pony Express 2015 reride,1434444143,TRACK,39.84654,-96.61984,SPOT3,Y,2015-06-16T08:42:23+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406937433,0-2452887,Pony Express 2015 reride,1434443514,TRACK,39.85774,-96.61972,SPOT3,Y,2015-06-16T08:31:54+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,210,0,0,406935940,0-2452887,Pony Express 2015 reride,1434442916,TRACK,39.87021,-96.61969,SPOT3,Y,2015-06-16T08:21:56+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407780781,0-2452887,Pony Express 2015 reride,1434608364,TRACK,41.09159,-102.47235,SPOT3,Y,2015-06-18T06:19:24+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407780793,0-2452887,Pony Express 2015 reride,1434607764,TRACK,41.08395,-102.45484,SPOT3,Y,2015-06-18T06:09:24+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407777363,0-2452887,Pony Express 2015 reride,1434607170,TRACK,41.07512,-102.43634,SPOT3,Y,2015-06-18T05:59:30+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407775722,0-2452887,Pony Express 2015 reride,1434606573,TRACK,41.06123,-102.42056,SPOT3,Y,2015-06-18T05:49:33+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407773958,0-2452887,Pony Express 2015 reride,1434606029,TRACK,41.04984,-102.41272,SPOT3,Y,2015-06-18T05:40:29+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407772115,0-2452887,Pony Express 2015 reride,1434605378,TRACK,41.04401,-102.41183,SPOT3,Y,2015-06-18T05:29:38+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407770257,0-2452887,Pony Express 2015 reride,1434604781,TRACK,41.02185,-102.41177,SPOT3,Y,2015-06-18T05:19:41+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407768477,0-2452887,Pony Express 2015 reride,1434604184,TRACK,41.00434,-102.41177,SPOT3,Y,2015-06-18T05:09:44+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407768488,0-2452887,Pony Express 2015 reride,1434603584,TRACK,40.98782,-102.40259,SPOT3,Y,2015-06-18T04:59:44+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407764744,0-2452887,Pony Express 2015 reride,1434602993,TRACK,40.95535,-102.38763,SPOT3,Y,2015-06-18T04:49:53+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407763046,0-2452887,Pony Express 2015 reride,1434602452,TRACK,40.93886,-102.37354,SPOT3,Y,2015-06-18T04:40:52+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407761060,0-2452887,Pony Express 2015 reride,1434601797,TRACK,40.9389,-102.34143,SPOT3,Y,2015-06-18T04:29:57+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407758980,0-2452887,Pony Express 2015 reride,1434601200,TRACK,40.93877,-102.32388,SPOT3,Y,2015-06-18T04:20:00+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407757057,0-2452887,Pony Express 2015 reride,1434600605,TRACK,40.93991,-102.30219,SPOT3,Y,2015-06-18T04:10:05+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407755081,0-2452887,Pony Express 2015 reride,1434600010,TRACK,40.95443,-102.2717,SPOT3,Y,2015-06-18T04:00:10+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407752988,0-2452887,Pony Express 2015 reride,1434599415,TRACK,40.97295,-102.25034,SPOT3,Y,2015-06-18T03:50:15+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407753011,0-2452887,Pony Express 2015 reride,1434598815,TRACK,40.98381,-102.21978,SPOT3,Y,2015-06-18T03:40:15+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407747997,0-2452887,Pony Express 2015 reride,1434598220,TRACK,40.99897,-102.19485,SPOT3,Y,2015-06-18T03:30:20+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407745147,0-2452887,Pony Express 2015 reride,1434597622,TRACK,41.01463,-102.17831,SPOT3,Y,2015-06-18T03:20:22+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407743158,0-2452887,Pony Express 2015 reride,1434597030,TRACK,41.01943,-102.16895,SPOT3,Y,2015-06-18T03:10:30+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407743173,0-2452887,Pony Express 2015 reride,1434596430,TRACK,41.01896,-102.12938,SPOT3,Y,2015-06-18T03:00:30+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407739005,0-2452887,Pony Express 2015 reride,1434595949,TRACK,41.03356,-102.12766,SPOT3,Y,2015-06-18T02:52:29+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407739023,0-2452887,Pony Express 2015 reride,1434595349,TRACK,41.03347,-102.07548,SPOT3,Y,2015-06-18T02:42:29+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407732512,0-2452887,Pony Express 2015 reride,1434594267,TRACK,41.0331,-102.07117,SPOT3,Y,2015-06-18T02:24:27+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407732538,0-2452887,Pony Express 2015 reride,1434593667,TRACK,41.0331,-102.07117,SPOT3,Y,2015-06-18T02:14:27+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407727607,0-2452887,Pony Express 2015 reride,1434593076,TRACK,41.03307,-102.07108,SPOT3,Y,2015-06-18T02:04:36+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407725252,0-2452887,Pony Express 2015 reride,1434592480,TRACK,41.04061,-102.05185,SPOT3,Y,2015-06-18T01:54:40+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407722592,0-2452887,Pony Express 2015 reride,1434591885,TRACK,41.0474,-102.02496,SPOT3,Y,2015-06-18T01:44:45+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407720233,0-2452887,Pony Express 2015 reride,1434591337,TRACK,41.04733,-101.98871,SPOT3,Y,2015-06-18T01:35:37+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407718452,0-2452887,Pony Express 2015 reride,1434590923,TRACK,41.04771,-101.9599,SPOT3,Y,2015-06-18T01:28:43+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407714517,0-2452887,Pony Express 2015 reride,1434590100,TRACK,41.06187,-101.95065,SPOT3,Y,2015-06-18T01:15:00+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407711705,0-2452887,Pony Express 2015 reride,1434589499,TRACK,41.06194,-101.92661,SPOT3,Y,2015-06-18T01:04:59+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407708790,0-2452887,Pony Express 2015 reride,1434588902,TRACK,41.07645,-101.91776,SPOT3,Y,2015-06-18T00:55:02+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407708823,0-2452887,Pony Express 2015 reride,1434588302,TRACK,41.07636,-101.88798,SPOT3,Y,2015-06-18T00:45:02+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407702960,0-2452887,Pony Express 2015 reride,1434587761,TRACK,41.07651,-101.84695,SPOT3,Y,2015-06-18T00:36:01+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407699939,0-2452887,Pony Express 2015 reride,1434587116,TRACK,41.07652,-101.82584,SPOT3,Y,2015-06-18T00:25:16+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407696596,0-2452887,Pony Express 2015 reride,1434586522,TRACK,41.08975,-101.80667,SPOT3,Y,2015-06-18T00:15:22+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407693363,0-2452887,Pony Express 2015 reride,1434585924,TRACK,41.09106,-101.78802,SPOT3,Y,2015-06-18T00:05:24+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407690093,0-2452887,Pony Express 2015 reride,1434585326,TRACK,41.09112,-101.76892,SPOT3,Y,2015-06-17T23:55:26+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407686726,0-2452887,Pony Express 2015 reride,1434584728,TRACK,41.10313,-101.74921,SPOT3,Y,2015-06-17T23:45:28+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407683813,0-2452887,Pony Express 2015 reride,1434584219,TRACK,41.1054,-101.72009,SPOT3,Y,2015-06-17T23:36:59+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407682553,0-2452887,Pony Express 2015 reride,1434584009,TRACK,41.10536,-101.72012,SPOT3,Y,2015-06-17T23:33:29+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407679130,0-2452887,Pony Express 2015 reride,1434583409,TRACK,41.10559,-101.6889,SPOT3,Y,2015-06-17T23:23:29+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407675930,0-2452887,Pony Express 2015 reride,1434582813,TRACK,41.10564,-101.65253,SPOT3,Y,2015-06-17T23:13:33+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407672369,0-2452887,Pony Express 2015 reride,1434582217,TRACK,41.10559,-101.62506,SPOT3,Y,2015-06-17T23:03:37+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407668739,0-2452887,Pony Express 2015 reride,1434581621,TRACK,41.10561,-101.59604,SPOT3,Y,2015-06-17T22:53:41+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407665580,0-2452887,Pony Express 2015 reride,1434581076,TRACK,41.10564,-101.57175,SPOT3,Y,2015-06-17T22:44:36+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407665614,0-2452887,Pony Express 2015 reride,1434580476,TRACK,41.10564,-101.54077,SPOT3,Y,2015-06-17T22:34:36+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407657810,0-2452887,Pony Express 2015 reride,1434579837,TRACK,41.10553,-101.50931,SPOT3,Y,2015-06-17T22:23:57+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407654194,0-2452887,Pony Express 2015 reride,1434579243,TRACK,41.09653,-101.48105,SPOT3,Y,2015-06-17T22:14:03+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407654244,0-2452887,Pony Express 2015 reride,1434578643,TRACK,41.09108,-101.44311,SPOT3,Y,2015-06-17T22:04:03+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407648244,0-2452887,Pony Express 2015 reride,1434578277,TRACK,41.091,-101.41742,SPOT3,Y,2015-06-17T21:57:57+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407642816,0-2452887,Pony Express 2015 reride,1434577453,TRACK,41.09101,-101.3851,SPOT3,Y,2015-06-17T21:44:13+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407639531,0-2452887,Pony Express 2015 reride,1434576966,TRACK,41.09093,-101.36023,SPOT3,Y,2015-06-17T21:36:06+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407635913,0-2452887,Pony Express 2015 reride,1434576420,TRACK,41.09096,-101.33777,SPOT3,Y,2015-06-17T21:27:00+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407631837,0-2452887,Pony Express 2015 reride,1434575770,TRACK,41.09093,-101.28931,SPOT3,Y,2015-06-17T21:16:10+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407627755,0-2452887,Pony Express 2015 reride,1434575171,TRACK,41.09092,-101.25784,SPOT3,Y,2015-06-17T21:06:11+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407623466,0-2452887,Pony Express 2015 reride,1434574573,TRACK,41.09094,-101.20743,SPOT3,Y,2015-06-17T20:56:13+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407619323,0-2452887,Pony Express 2015 reride,1434574012,TRACK,41.09858,-101.17459,SPOT3,Y,2015-06-17T20:46:52+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407619371,0-2452887,Pony Express 2015 reride,1434573412,TRACK,41.11978,-101.15863,SPOT3,Y,2015-06-17T20:36:52+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407611392,0-2452887,Pony Express 2015 reride,1434572844,TRACK,41.12377,-101.12479,SPOT3,Y,2015-06-17T20:27:24+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407606624,0-2452887,Pony Express 2015 reride,1434572188,TRACK,41.11971,-101.09061,SPOT3,Y,2015-06-17T20:16:28+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407602444,0-2452887,Pony Express 2015 reride,1434571594,TRACK,41.11969,-101.05856,SPOT3,Y,2015-06-17T20:06:34+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407597779,0-2452887,Pony Express 2015 reride,1434570998,TRACK,41.1198,-101.01898,SPOT3,Y,2015-06-17T19:56:38+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407593635,0-2452887,Pony Express 2015 reride,1434570407,TRACK,41.11985,-100.97589,SPOT3,Y,2015-06-17T19:46:47+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407589700,0-2452887,Pony Express 2015 reride,1434569810,TRACK,41.11959,-100.94009,SPOT3,Y,2015-06-17T19:36:50+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407589734,0-2452887,Pony Express 2015 reride,1434569210,TRACK,41.11925,-100.89529,SPOT3,Y,2015-06-17T19:26:50+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407580781,0-2452887,Pony Express 2015 reride,1434568625,TRACK,41.11579,-100.84894,SPOT3,Y,2015-06-17T19:17:05+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407576627,0-2452887,Pony Express 2015 reride,1434568024,TRACK,41.09844,-100.84882,SPOT3,Y,2015-06-17T19:07:04+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407572343,0-2452887,Pony Express 2015 reride,1434567483,TRACK,41.09029,-100.84875,SPOT3,Y,2015-06-17T18:58:03+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407572392,0-2452887,Pony Express 2015 reride,1434566883,TRACK,41.09025,-100.81519,SPOT3,Y,2015-06-17T18:48:03+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407563148,0-2452887,Pony Express 2015 reride,1434566231,TRACK,41.09025,-100.7887,SPOT3,Y,2015-06-17T18:37:11+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407559127,0-2452887,Pony Express 2015 reride,1434565715,TRACK,41.09023,-100.76529,SPOT3,Y,2015-06-17T18:28:35+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407553927,0-2452887,Pony Express 2015 reride,1434565037,TRACK,41.09021,-100.72632,SPOT3,Y,2015-06-17T18:17:17+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407549413,0-2452887,Pony Express 2015 reride,1434564440,TRACK,41.09025,-100.69305,SPOT3,Y,2015-06-17T18:07:20+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407545097,0-2452887,Pony Express 2015 reride,1434563843,TRACK,41.09026,-100.6669,SPOT3,Y,2015-06-17T17:57:23+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407539696,0-2452887,Pony Express 2015 reride,1434563246,TRACK,41.07479,-100.65192,SPOT3,Y,2015-06-17T17:47:26+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407535483,0-2452887,Pony Express 2015 reride,1434562686,TRACK,41.06333,-100.63922,SPOT3,Y,2015-06-17T17:38:06+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407535525,0-2452887,Pony Express 2015 reride,1434562086,TRACK,41.06127,-100.62643,SPOT3,Y,2015-06-17T17:28:06+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407535526,0-2452887,Pony Express 2015 reride,1434561486,TRACK,41.04711,-100.6012,SPOT3,Y,2015-06-17T17:18:06+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407521885,0-2452887,Pony Express 2015 reride,1434560861,TRACK,41.03585,-100.57599,SPOT3,Y,2015-06-17T17:07:41+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407517418,0-2452887,Pony Express 2015 reride,1434560266,TRACK,41.03173,-100.56635,SPOT3,Y,2015-06-17T16:57:46+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407512743,0-2452887,Pony Express 2015 reride,1434559667,TRACK,41.02977,-100.54654,SPOT3,Y,2015-06-17T16:47:47+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407508192,0-2452887,Pony Express 2015 reride,1434559068,TRACK,41.02374,-100.53668,SPOT3,Y,2015-06-17T16:37:48+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407504434,0-2452887,Pony Express 2015 reride,1434558561,TRACK,41.01644,-100.51801,SPOT3,Y,2015-06-17T16:29:21+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407500871,0-2452887,Pony Express 2015 reride,1434558099,TRACK,41.00812,-100.50061,SPOT3,Y,2015-06-17T16:21:39+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407494708,0-2452887,Pony Express 2015 reride,1434557273,TRACK,40.99451,-100.47202,SPOT3,Y,2015-06-17T16:07:53+0000,GOOD,0
50,2015 Pony Express Re-ride Tracking Page,2015 Pony Express Re-ride Tracking Page,ACTIVE,0,7,TRUE,303,0,0,407490401,0-2452887,Pony Express 2015 reride,1434556674,TRACK,40.9882,-100.44333,SPOT3,Y,2015-06-17T15:57:54+0000,GOOD,0
